time,source_user,destination_user,source_computer,destination_computer,authentication_type,logon_type,authentication_orientation,success_failure,is_attack,is_failed_login,logins_per_hour,unique_destination_computers,destination_fanin,is_privileged_target,source_user_encoded,destination_computer_encoded,logon_type_encoded,authentication_type_encoded,authentication_orientation_encoded,siem_flagged_final,if_score,if_prediction,shap_value,technique_id,technique_name,tactic,confidence,action
1154399,U4448@DOM1,U4448@DOM1,C457,C457,?,Network,LogOff,Success,1,0,3,20,2203,0,11764,2441,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1155128,U4448@DOM1,U4448@DOM1,C528,C528,Kerberos,Network,LogOn,Success,1,0,3,20,2425,0,11764,2570,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1155130,U4448@DOM1,U4448@DOM1,C14319,C14319,?,RemoteInteractive,LogOff,Success,1,0,4,20,1,0,11764,743,7,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1155130,U4448@DOM1,U4448@DOM1,C21814,C528,Kerberos,Network,LogOn,Success,1,0,5,20,2425,0,11764,2570,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1155145,U4448@DOM1,U4448@DOM1,C11178,C14319,?,?,TGS,Success,1,0,6,20,1,0,11764,743,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1156425,U4448@DOM1,U4448@DOM1,C11178,C11178,?,?,ScreenLock,Success,1,0,6,20,1,0,11764,231,0,0,3,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1156548,U4448@DOM1,U4448@DOM1,C528,C528,?,Network,LogOff,Success,1,0,7,20,2425,0,11764,2570,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1156551,U4448@DOM1,U4448@DOM1,C11178,C625,?,?,TGS,Success,1,0,8,20,2464,0,11764,2751,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1156825,U4448@DOM1,U4448@DOM1,C1065,C1065,?,Network,LogOff,Success,1,0,9,20,2338,0,11764,128,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1156845,U4448@DOM1,U4448@DOM1,C467,C467,?,Network,LogOff,Success,1,0,10,20,2351,0,11764,2462,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1158387,U4448@DOM1,U4448@DOM1,C13992,C13992,NTLM,Network,LogOn,Success,1,0,10,20,2,0,11764,689,4,6,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1158410,U4448@DOM1,U4448@DOM1,C13992,C528,?,?,TGS,Success,1,0,11,20,2425,0,11764,2570,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1158413,U4448@DOM1,U4448@DOM1,C13992,C529,?,?,TGS,Success,1,0,12,20,2599,0,11764,2574,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1159031,U4448@DOM1,U4448@DOM1,C13992,C13992,?,Network,LogOff,Success,1,0,9,20,2,0,11764,689,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1159615,U4448@DOM1,U4448@DOM1,C11178,C11178,?,Unlock,LogOff,Success,1,0,10,20,1,0,11764,231,9,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1159653,U4448@DOM1,U4448@DOM1,C11178,C457,?,?,TGS,Success,1,0,11,20,2203,0,11764,2441,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1159727,U4448@DOM1,U4448@DOM1,C11178,C2327,?,?,TGS,Success,1,0,12,20,377,0,11764,1895,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1161249,U4448@DOM1,U4448@DOM1,C21542,C612,Kerberos,Network,LogOn,Success,1,0,8,20,2460,0,11764,2725,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1163120,U4448@DOM1,U4448@DOM1,C21814,C528,Kerberos,Network,LogOn,Success,1,0,5,20,2425,0,11764,2570,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1166107,U4448@DOM1,U4448@DOM1,C21542,C612,?,?,TGS,Success,1,0,2,20,2460,0,11764,2725,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1166107,U4448@DOM1,U4448@DOM1,C612,C612,?,Network,LogOff,Success,1,0,3,20,2460,0,11764,2725,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1166727,U4448@DOM1,U4448@DOM1,C21542,C612,Kerberos,Network,LogOn,Success,1,0,3,20,2460,0,11764,2725,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1168189,U4448@DOM1,U4448@DOM1,C21814,C457,Kerberos,Network,LogOn,Success,1,0,4,20,2203,0,11764,2441,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1170695,U4448@DOM1,U4448@DOM1,C11178,C457,?,?,TGS,Success,1,0,2,20,2203,0,11764,2441,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1171199,U4448@DOM1,U4448@DOM1,C11178,C625,Kerberos,Network,LogOn,Success,1,0,3,20,2464,0,11764,2751,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1172535,U4448@DOM1,U4448@DOM1,C529,C529,?,Network,LogOff,Success,1,0,3,20,2599,0,11764,2574,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1176233,U4448@DOM1,U4448@DOM1,C457,C457,?,Network,LogOff,Success,1,0,1,20,2203,0,11764,2441,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1181807,U4448@DOM1,U4448@DOM1,C11178,C2106,Kerberos,Network,LogOn,Success,1,0,1,20,1402,0,11764,1714,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1185724,U4448@DOM1,U4448@DOM1,C11178,C625,Kerberos,Network,LogOn,Success,1,0,1,20,2464,0,11764,2751,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1192755,U4448@DOM1,U4448@DOM1,C457,C457,?,Network,LogOff,Success,1,0,1,20,2203,0,11764,2441,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1192766,U4448@DOM1,U4448@DOM1,C457,C457,?,Network,LogOff,Success,1,0,2,20,2203,0,11764,2441,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1199097,U4448@DOM1,U4448@DOM1,C11178,C457,Kerberos,Network,LogOn,Success,1,0,1,20,2203,0,11764,2441,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1199135,U4448@DOM1,U4448@DOM1,C457,C457,?,Network,LogOff,Success,1,0,2,20,2203,0,11764,2441,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1200158,U4448@DOM1,U4448@DOM1,C11178,C528,?,?,TGS,Success,1,0,3,20,2425,0,11764,2570,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1203731,U4448@DOM1,U4448@DOM1,C11178,C528,Kerberos,Network,LogOn,Success,1,0,2,20,2425,0,11764,2570,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1204681,U4448@DOM1,U4448@DOM1,C457,C457,?,Network,LogOff,Success,1,0,2,20,2203,0,11764,2441,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1205447,U4448@DOM1,U4448@DOM1,C11178,C528,Kerberos,Network,LogOn,Success,1,0,3,20,2425,0,11764,2570,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1210294,U4448@DOM1,U4448@DOM1,C11178,C11178,?,?,TGT,Success,1,0,1,20,1,0,11764,231,0,0,6,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1211703,U4448@DOM1,U4448@DOM1,C11178,C1640,?,?,TGS,Success,1,0,2,20,232,0,11764,1015,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1217693,U4448@DOM1,U4448@DOM1,C14319,C14319,?,Service,LogOff,Success,1,0,1,20,1,0,11764,743,8,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1221738,U4448@DOM1,U4448@DOM1,C11178,C528,Kerberos,Network,LogOn,Success,1,0,1,20,2425,0,11764,2570,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1223526,U4448@DOM1,U4448@DOM1,C11178,C528,Kerberos,Network,LogOn,Success,1,0,2,20,2425,0,11764,2570,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1223526,U4448@DOM1,U4448@DOM1,C528,C528,?,Network,LogOff,Success,1,0,3,20,2425,0,11764,2570,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1224387,U4448@DOM1,U4448@DOM1,C528,C528,?,Network,LogOff,Success,1,0,4,20,2425,0,11764,2570,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1229443,U4448@DOM1,U4448@DOM1,C1065,C1065,?,Network,LogOff,Success,1,0,1,20,2338,0,11764,128,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1236368,U4448@DOM1,U4448@DOM1,C11178,C528,Kerberos,Network,LogOn,Success,1,0,1,20,2425,0,11764,2570,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1236418,U4448@DOM1,U4448@DOM1,C11178,C1065,?,?,TGS,Success,1,0,2,20,2338,0,11764,128,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1238109,U4448@DOM1,U4448@DOM1,C529,C529,Kerberos,Network,LogOn,Success,1,0,3,20,2599,0,11764,2574,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1238113,U4448@DOM1,U4448@DOM1,C793,C457,Kerberos,Network,LogOn,Success,1,0,4,20,2203,0,11764,2441,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1238115,U4448@DOM1,U4448@DOM1,C793,C793,?,?,TGS,Success,1,0,5,20,3,0,11764,3090,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1238413,U4448@DOM1,U4448@DOM1,C1549,C1065,Kerberos,Network,LogOn,Success,1,0,6,20,2338,0,11764,128,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1254021,U4448@DOM1,U4448@DOM1,C2106,C2106,?,Network,LogOff,Success,1,0,1,20,1402,0,11764,1714,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1254151,U4448@DOM1,U4448@DOM1,C11178,C457,Kerberos,Network,LogOn,Success,1,0,2,20,2203,0,11764,2441,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1255368,U4448@DOM1,U4448@DOM1,C11178,C11178,?,?,TGT,Success,1,0,3,20,1,0,11764,231,0,0,6,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1255809,U4448@DOM1,U4448@DOM1,C21814,C21814,?,?,TGT,Success,1,0,4,20,1,0,11764,1782,0,0,6,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1255815,U4448@DOM1,U4448@DOM1,C21814,C586,Kerberos,Network,LogOn,Success,1,0,5,20,3441,1,11764,2676,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1255826,U4448@DOM1,U4448@DOM1,C457,C457,?,Network,LogOff,Success,1,0,6,20,2203,0,11764,2441,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1255836,U4448@DOM1,U4448@DOM1,C21814,C586,Kerberos,Network,LogOn,Success,1,0,7,20,3441,1,11764,2676,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1260676,U4448@DOM1,U4448@DOM1,C457,C457,?,Network,LogOff,Success,1,0,1,20,2203,0,11764,2441,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1260709,U4448@DOM1,U4448@DOM1,C11178,C1640,?,?,TGS,Success,1,0,2,20,232,0,11764,1015,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1262767,U4448@DOM1,U4448@DOM1,C21814,C625,Kerberos,Network,LogOn,Success,1,0,3,20,2464,0,11764,2751,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1266442,U4448@DOM1,U4448@DOM1,C21542,C612,Kerberos,Network,LogOn,Success,1,0,1,20,2460,0,11764,2725,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1266445,U4448@DOM1,U4448@DOM1,C21542,C467,Kerberos,Network,LogOn,Success,1,0,2,20,2351,0,11764,2462,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1266881,U4448@DOM1,U4448@DOM1,C21542,C528,Kerberos,Network,LogOn,Success,1,0,3,20,2425,0,11764,2570,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1267080,U4448@DOM1,U4448@DOM1,C2106,C2106,?,Network,LogOff,Success,1,0,4,20,1402,0,11764,1714,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1268873,U4448@DOM1,U4448@DOM1,C21814,C457,Kerberos,Network,LogOn,Success,1,0,5,20,2203,0,11764,2441,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1268895,U4448@DOM1,U4448@DOM1,C612,C612,?,Network,LogOff,Success,1,0,6,20,2460,0,11764,2725,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1269108,U4448@DOM1,U4448@DOM1,C612,C612,?,Network,LogOff,Success,1,0,7,20,2460,0,11764,2725,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1272439,U4448@DOM1,U4448@DOM1,C457,C457,?,Network,LogOff,Success,1,0,4,20,2203,0,11764,2441,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1272503,U4448@DOM1,U4448@DOM1,C2106,C2106,?,Network,LogOff,Success,1,0,3,20,1402,0,11764,1714,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1275986,U4448@DOM1,U4448@DOM1,C21814,C529,Kerberos,Network,LogOn,Success,1,0,3,20,2599,0,11764,2574,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1276044,U4448@DOM1,U4448@DOM1,C21814,C625,Kerberos,Network,LogOn,Success,1,0,3,20,2464,0,11764,2751,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1276048,U4448@DOM1,U4448@DOM1,C21814,C2106,Kerberos,Network,LogOn,Success,1,0,4,20,1402,0,11764,1714,4,1,2,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1278560,U4448@DOM1,U4448@DOM1,C11178,C625,?,?,TGS,Success,1,0,4,20,2464,0,11764,2751,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1278606,U4448@DOM1,U4448@DOM1,C11178,C625,?,?,TGS,Success,1,0,5,20,2464,0,11764,2751,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1279412,U4448@DOM1,U4448@DOM1,C11178,C2327,?,?,TGS,Success,1,0,6,20,377,0,11764,1895,0,0,5,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1289271,U4448@DOM1,U4448@DOM1,C529,C529,?,Network,LogOff,Success,1,0,1,20,2599,0,11764,2574,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1290260,U4448@DOM1,U4448@DOM1,C625,C625,?,Network,LogOff,Success,1,0,2,20,2464,0,11764,2751,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1295087,U4448@DOM1,U4448@DOM1,C529,C529,?,Network,LogOff,Success,1,0,1,20,2599,0,11764,2574,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1295114,U4448@DOM1,U4448@DOM1,C457,C457,?,Network,LogOff,Success,1,0,2,20,2203,0,11764,2441,4,0,1,1,-0.011965836603915,-1,-0.0895830940414952,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1038433,U453@DOM1,U453@DOM1,C586,C586,?,Network,LogOff,Success,1,0,1,23,3441,1,11821,2676,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1043229,U453@DOM1,U453@DOM1,C651,C612,Kerberos,Network,LogOn,Success,1,0,1,23,2460,0,11821,2725,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1056652,U453@DOM1,U453@DOM1,C528,C528,?,Network,LogOff,Success,1,0,1,23,2425,0,11821,2570,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1061711,U453@DOM1,U453@DOM1,C612,C612,?,Network,LogOff,Success,1,0,1,23,2460,0,11821,2725,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1061781,U453@DOM1,U453@DOM1,C651,C612,Kerberos,Network,LogOn,Success,1,0,2,23,2460,0,11821,2725,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1063246,U453@DOM1,U453@DOM1,C651,C528,Kerberos,Network,LogOn,Success,1,0,3,23,2425,0,11821,2570,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1063520,U453@DOM1,U453@DOM1,C651,C586,Kerberos,Network,LogOn,Success,1,0,4,23,3441,1,11821,2676,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1064806,U453@DOM1,U453@DOM1,C1832,C1832,Negotiate,RemoteInteractive,LogOn,Success,1,0,5,23,3,0,11821,1292,7,7,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1066788,U453@DOM1,U453@DOM1,C651,C1015,NTLM,Network,LogOn,Success,1,0,4,23,119,0,11821,23,4,6,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1067941,U453@DOM1,U453@DOM1,C1832,C1152,Kerberos,Network,LogOn,Success,1,0,3,23,4,0,11821,293,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1068321,U453@DOM1,U453@DOM1,C1832,C92,Kerberos,Network,LogOn,Success,1,0,4,23,24,0,11821,3354,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1069161,U453@DOM1,U453@DOM1,C528,C528,?,Network,LogOff,Success,1,0,4,23,2425,0,11821,2570,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1069788,U453@DOM1,U453@DOM1,C3937,C1644,Kerberos,Network,LogOn,Success,1,0,5,23,4,0,11821,1022,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1070683,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,5,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1070832,U453@DOM1,U453@DOM1,C423,C423,?,Network,LogOff,Success,1,0,6,23,19,0,11821,2386,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1071192,U453@DOM1,U453@DOM1,C423,C423,?,Network,LogOff,Success,1,0,7,23,19,0,11821,2386,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1071221,U453@DOM1,U453@DOM1,C2253,C464,Kerberos,Network,LogOn,Success,1,0,8,23,7,0,11821,2456,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1074644,U453@DOM1,U453@DOM1,C1832,C1,Kerberos,Network,LogOn,Success,1,0,3,23,3,0,11821,0,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1075726,U453@DOM1,U453@DOM1,C1832,C1191,Kerberos,Network,LogOn,Success,1,0,2,23,4,0,11821,364,4,1,2,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1076175,U453@DOM1,U453@DOM1,C423,C423,?,Network,LogOff,Success,1,0,3,23,19,0,11821,2386,4,0,1,1,-0.0465074948616208,-1,-0.12412475229920103,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
