source_user,day,total_logons,failed_logons,successful_logons,failure_rate,success_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours,is_attack,siem_flagged,rule1_flagged,rule2_flagged,rule3_flagged,rule4_flagged
U6807@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U6808@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,2.109722222222222,0,0,0,0,0,0
U6810@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,3.750555555555556,0,0,0,0,0,0
U6813@DOM1,12,4,0,4,0.0,1.0,1,2,2,0,3,2,2,0,3.671666666666667,0,0,0,0,0,0
U6817@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U681@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,3.5322222222222224,0,0,0,0,0,0
U6820@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U6823@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0011111111111111,0,0,0,0,0,0
U6828@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U6833@DOM1,12,4,0,4,0.0,1.0,4,4,2,0,2,1,0,0,5.015833333333333,0,0,0,0,0,0
U6837@DOM1,12,4,0,4,0.0,1.0,2,2,2,0,3,2,2,0,2.928611111111111,0,0,0,0,0,0
U6843@DOM1,12,6,0,6,0.0,1.0,3,3,1,0,6,2,2,0,8.0,0,0,0,0,0,0
U6845@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U6846@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U684@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U6853@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,2,1,1,0.0005555555555555,0,0,0,0,0,0
U6854@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U6855@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.8936111111111111,0,0,0,0,0,0
U685@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U6862@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U6865@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U686@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,1.5925,0,0,0,0,0,0
U6870@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.7191666666666667,0,0,0,0,0,0
U6872@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U6875@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,1.5508333333333333,0,0,0,0,0,0
U6876@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U687@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.0,0,0,0,0,0,0
U6886@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,5.186944444444444,0,0,0,0,0,0
U6895@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U6897@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,1,2,1,0,6.510833333333333,0,0,0,0,0,0
U6898@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0005555555555555,0,0,0,0,0,0
U6899@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,5.075277777777778,0,0,0,0,0,0
U68@DOM1,12,26,0,26,0.0,1.0,2,2,3,8,1,3,0,1,7.256666666666667,0,1,0,0,1,0
U6903@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,0,1,0,0,0.0002777777777777,0,0,0,0,0,0
U690@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U6915@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,5.806666666666667,0,0,0,0,0,0
U6918@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U691@DOM1,12,7,0,7,0.0,1.0,3,4,2,0,6,2,2,0,5.878888888888889,0,0,0,0,0,0
U6925@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U6926@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,7.1475,0,0,0,0,0,0
U6927@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U692@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,5.215555555555556,0,0,0,0,0,0
U6932@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.7547222222222222,0,0,0,0,0,0
U6935@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,2.011388888888889,0,0,0,0,0,0
U6938@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U693@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U6944@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,3.741388888888889,0,0,0,0,0,0
U6946@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,1,1,0,0,4.997222222222222,0,0,0,0,0,0
U6954@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U6956@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U695@?,12,1,1,0,1.0,0.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U695@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U6966@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U6967@DOM1,12,4,0,4,0.0,1.0,2,1,1,0,0,1,0,0,5.5408333333333335,0,0,0,0,0,0
U696@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,7.081944444444445,0,0,0,0,0,0
U6974@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U697@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,2,0,4.884722222222222,0,0,0,0,0,0
U6980@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U6983@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U6986@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U6988@DOM1,12,6,0,6,0.0,1.0,4,2,2,0,2,2,1,0,4.7525,0,0,0,0,0,0
U698@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U6991@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,6.685555555555555,0,0,0,0,0,0
U6992@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U6994@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U6996@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,5.495555555555556,0,0,0,0,0,0
U6997@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,1,2,1,0,5.49,0,0,0,0,0,0
U6998@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.4394444444444443,0,0,0,0,0,0
U699@DOM1,12,5,0,5,0.0,1.0,2,2,2,0,1,1,0,0,5.110277777777778,0,0,0,0,0,0
U69@C1679,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U6@DOM1,12,92,0,92,0.0,1.0,10,10,2,0,91,2,44,0,8.610555555555555,0,1,1,0,0,1
U7000@DOM1,12,4,0,4,0.0,1.0,3,4,1,0,4,2,1,0,8.11138888888889,0,0,0,0,0,0
U7001@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,1.8775,0,0,0,0,0,0
U7003@DOM1,12,4,0,4,0.0,1.0,4,4,1,0,0,1,0,0,6.800277777777778,0,0,0,0,0,0
U7004@C2519,12,2,0,2,0.0,1.0,1,2,1,0,2,2,0,1,0.0038888888888888,1,0,0,0,0,0
U7006@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7007@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7008@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,7.343055555555556,0,0,0,0,0,0
U7009@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,0,1,0,0,0.2425,0,0,0,0,0,0
U700@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,0.4988888888888889,0,0,0,0,0,0
U7010@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,0,1,0,0,3.838055555555556,0,0,0,0,0,0
U7015@DOM1,12,3,0,3,0.0,1.0,2,3,2,0,2,1,0,0,3.4122222222222223,0,0,0,0,0,0
U7019@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U701@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7020@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,1,1,0,0,6.038611111111111,0,0,0,0,0,0
U7021@DOM1,12,6,0,6,0.0,1.0,3,3,1,0,6,2,3,0,7.114444444444445,0,0,0,0,0,0
U7023@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,3.2419444444444445,0,0,0,0,0,0
U7025@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,0,1,0,0,5.313611111111111,0,0,0,0,0,0
U702@DOM1,12,31,0,31,0.0,1.0,5,5,2,0,29,2,10,0,8.287777777777778,0,1,0,0,0,1
U7036@DOM1,12,7,0,7,0.0,1.0,4,5,2,0,6,2,2,0,6.877222222222223,0,0,0,0,0,0
U7039@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U703@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,1,2,1,0,1.406111111111111,0,0,0,0,0,0
U7043@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U7053@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,5.098055555555556,0,0,0,0,0,0
U7054@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,6.955,0,0,0,0,0,0
U7056@?,12,1,1,0,1.0,0.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U7056@DOM1,12,17,0,17,0.0,1.0,8,11,1,0,17,2,11,0,8.534444444444444,0,1,0,0,0,1
U7058@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.7205555555555555,0,0,0,0,0,0
U7061@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7066@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.761111111111111,0,0,0,0,0,0
U7067@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.0077777777777777,0,0,0,0,0,0
U7069@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U706@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,2,0,5.185277777777777,0,0,0,0,0,0
U7074@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U707@DOM1,12,6,0,6,0.0,1.0,1,2,2,0,5,2,1,0,5.263611111111112,0,0,0,0,0,0
U7085@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7086@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U7087@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,3.294722222222222,0,0,0,0,0,0
U708@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,5.938055555555556,0,0,0,0,0,0
U7094@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,1,0,4.488055555555556,0,0,0,0,0,0
U7097@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U709@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,0,2,0,0,1.772222222222222,0,0,0,0,0,0
U7108@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,1,0,0,5.091944444444445,0,0,0,0,0,0
U710@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.5461111111111112,0,0,0,0,0,0
U7114@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.9538888888888888,0,0,0,0,0,0
U7115@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U711@DOM1,12,2,0,2,0.0,1.0,1,1,2,0,1,2,1,0,4.973055555555556,0,0,0,0,0,0
U7120@?,12,1,1,0,1.0,0.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U7122@DOM1,12,4,0,4,0.0,1.0,1,1,1,0,0,1,0,0,6.9319444444444445,0,0,0,0,0,0
U7127@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,0,1,1.0783333333333334,0,0,0,0,0,0
U7128@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,2,0,6.298611111111111,0,0,0,0,0,0
U7129@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,4.178055555555556,0,0,0,0,0,0
U712@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U7134@DOM1,12,5,0,5,0.0,1.0,3,3,2,0,4,2,2,0,5.5183333333333335,0,0,0,0,0,0
U7138@DOM1,12,4,0,4,0.0,1.0,4,4,1,0,0,1,0,0,4.008055555555556,0,0,0,0,0,0
U713@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7142@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7145@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7146@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U714@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7150@DOM9,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U7151@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,0,1,0,0,0.0061111111111111,0,0,0,0,0,0
U7169@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0102777777777777,0,0,0,0,0,0
U716@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,1.9002777777777775,0,0,0,0,0,0
U7178@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.2725,0,0,0,0,0,0
U717@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0594444444444444,0,0,0,0,0,0
U7180@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.053611111111111,0,0,0,0,0,0
U7181@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,3.710555555555556,0,0,0,0,0,0
U7182@DOM1,12,2,0,2,0.0,1.0,1,1,2,0,1,2,1,0,0.4511111111111111,0,0,0,0,0,0
U7186@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,3,2,2,0,6.791944444444445,0,0,0,0,0,0
U7192@DOM1,12,3,0,3,0.0,1.0,2,3,2,0,2,1,0,0,1.0744444444444443,0,0,0,0,0,0
U7197@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,4.450277777777778,0,0,0,0,0,0
U7199@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,2.55,0,0,0,0,0,0
U71@DOM1,12,16,0,16,0.0,1.0,1,2,1,0,16,2,8,0,7.9927777777777775,0,0,0,0,0,0
U7204@DOM1,12,4,0,4,0.0,1.0,4,3,1,0,0,1,0,0,2.8366666666666664,0,0,0,0,0,0
U7207@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,0,1,0,0,1.0619444444444444,0,0,0,0,0,0
U720@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,3.121111111111111,0,0,0,0,0,0
U7213@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,1.556111111111111,0,0,0,0,0,0
U721@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,1.3341666666666667,0,0,0,0,0,0
U7221@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7222@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U722@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7235@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,5.020555555555555,0,0,0,0,0,0
U723@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,1,0,0,3.778055555555556,0,0,0,0,0,0
U7245@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U724@DOM1,12,6,0,6,0.0,1.0,4,5,1,0,6,2,3,0,7.045833333333333,0,0,0,0,0,0
U7255@DOM1,12,6,0,6,0.0,1.0,3,2,1,0,6,2,1,0,0.8416666666666667,0,0,0,0,0,0
U7270@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7271@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U727@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7285@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,0,1,0,0,1.1077777777777778,0,0,0,0,0,0
U728@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7290@DOM1,12,5,0,5,0.0,1.0,4,3,2,0,3,2,2,0,8.152222222222223,0,0,0,0,0,0
U729@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,7.945277777777778,0,0,0,0,0,0
U72@DOM1,12,26,0,26,0.0,1.0,3,3,1,0,26,2,14,0,8.171666666666667,0,0,0,0,0,0
U7302@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,6.858888888888889,0,0,0,0,0,0
U7319@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,2.758611111111111,0,0,0,0,0,0
U731@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,5.103611111111111,0,0,0,0,0,0
U7333@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7334@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,0,1,0,0,0.2391666666666666,0,0,0,0,0,0
U7335@DOM1,12,3,0,3,0.0,1.0,2,3,2,0,2,2,1,0,2.2472222222222222,0,0,0,0,0,0
U7337@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U733@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,3.104722222222222,0,0,0,0,0,0
U7347@DOM1,12,6,0,6,0.0,1.0,3,4,2,0,4,2,2,0,6.816666666666666,0,0,0,0,0,0
U734@DOM1,12,7,0,7,0.0,1.0,7,7,2,0,2,2,1,0,8.625555555555556,0,0,0,0,0,0
U7356@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,2,1,0,0.8452777777777778,0,0,0,0,0,0
U7357@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7359@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7365@DOM1,12,2,0,2,0.0,1.0,1,1,2,0,1,2,1,0,0.0325,0,0,0,0,0,0
U7367@DOM1,12,10,0,10,0.0,1.0,6,5,2,0,9,2,5,0,7.965833333333333,0,1,0,0,0,1
U7369@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.2397222222222222,0,0,0,0,0,0
U7370@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,0.0113888888888888,0,0,0,0,0,0
U7378@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U737@C10,13,4,2,2,0.5,0.5,1,2,1,0,4,2,0,3,0.0083333333333333,1,0,0,0,0,0
U737@DOM1,12,94,0,94,0.0,1.0,37,27,5,1,45,4,16,4,21.06861111111111,1,1,1,1,0,1
U737@DOM1,13,53,0,53,0.0,1.0,20,17,2,0,45,3,19,5,17.37527777777778,1,1,1,1,0,1
U737@DOM1,14,53,0,53,0.0,1.0,24,21,2,0,27,2,13,0,18.569166666666668,1,1,1,1,0,1
U7380@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,3,1,1,1.7708333333333333,0,0,0,0,0,0
U7383@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U7385@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,5.373611111111111,0,0,0,0,0,0
U7386@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.7916666666666666,0,0,0,0,0,0
U7387@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,1.7275,0,0,0,0,0,0
U7393@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U739@DOM1,12,9,0,9,0.0,1.0,6,5,2,0,8,3,4,1,6.661666666666667,0,0,0,0,0,0
U73@?,12,3,3,0,1.0,0.0,1,1,1,0,0,1,0,0,3.674166666666667,0,0,0,0,0,0
U73@DOM1,12,4,1,3,0.25,0.75,4,3,3,1,2,3,2,0,5.837222222222223,0,1,0,0,1,0
U7400@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,3,2,1,0,1.2302777777777778,0,0,0,0,0,0
U7401@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,7.148055555555556,0,0,0,0,0,0
U7403@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.4466666666666666,0,0,0,0,0,0
U7404@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,1,0,0,7.029722222222222,0,0,0,0,0,0
U7408@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7409@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,1.6244444444444444,0,0,0,0,0,0
U7410@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,0.0066666666666666,0,0,0,0,0,0
U7411@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,0.5925,0,0,0,0,0,0
U7414@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,5.4825,0,0,0,0,0,0
U7418@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.2986111111111111,0,0,0,0,0,0
U7419@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U741@DOM1,12,5,0,5,0.0,1.0,3,1,2,0,1,2,1,0,4.098888888888889,0,0,0,0,0,0
U7420@DOM1,12,28,0,28,0.0,1.0,2,2,2,0,27,2,19,0,7.786944444444444,0,0,0,0,0,0
U7423@DOM1,12,4,0,4,0.0,1.0,3,1,3,0,1,2,1,0,6.35,0,0,0,0,0,0
U7424@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,5.066666666666666,0,0,0,0,0,0
U7425@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U742@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7430@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,2,1,0,4.838055555555556,0,0,0,0,0,0
U7433@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U7434@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
U7435@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,1.7752777777777775,0,0,0,0,0,0
U743@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.2188888888888888,0,0,0,0,0,0
U7441@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.2219444444444444,0,0,0,0,0,0
U7442@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,1,0.0,0,0,0,0,0,0
U7443@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,5.239166666666667,0,0,0,0,0,0
U7444@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7449@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.8144444444444444,0,0,0,0,0,0
U744@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7450@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7452@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,0.7466666666666667,0,0,0,0,0,0
U7453@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.8386111111111111,0,0,0,0,0,0
U7454@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
U7456@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,3,2,2,0,0.58,0,0,0,0,0,0
U7457@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,2,1,0,4.6275,0,0,0,0,0,0
U745@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
U7460@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.4708333333333333,0,0,0,0,0,0
U7462@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
