total_logons,failed_logons,failure_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,1,1,0,0,1,0,0,0.06527777777777778
4,0,0.0,3,2,2,0,3,2,2,0,1.0963888888888889
4,0,0.0,4,1,2,0,3,3,2,1,0.9580555555555555
2,0,0.0,2,2,2,0,1,1,0,0,3.483888888888889
3,0,0.0,2,2,1,0,3,2,2,0,1.6547222222222222
2,0,0.0,2,1,1,0,2,1,2,0,2.026666666666667
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,1,0,2,1,0,0,6.91
1,0,0.0,1,1,1,0,1,1,0,0,0.0
13,0,0.0,3,5,1,0,13,2,4,0,3.4730555555555553
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,0.44666666666666666
4,0,0.0,2,3,1,0,4,2,1,0,6.2283333333333335
3,0,0.0,3,2,2,0,2,2,1,0,4.416666666666667
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,3,3,2,0,3,2,1,0,7.104722222222223
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,0.003611111111111111
3,0,0.0,2,2,2,0,1,1,0,0,6.948333333333333
129,0,0.0,18,8,2,0,25,2,14,0,22.389166666666668
47,0,0.0,9,5,2,0,8,2,4,0,21.72972222222222
24,0,0.0,11,8,2,0,21,2,9,0,22.354444444444443
1,0,0.0,1,1,1,0,0,1,0,0,0.0
5,0,0.0,4,5,1,0,5,2,1,0,7.2972222222222225
3,0,0.0,2,2,1,0,3,1,0,0,6.668055555555555
2,0,0.0,1,2,1,0,2,2,1,0,0.008055555555555555
3,0,0.0,2,2,1,0,3,2,2,0,1.8683333333333334
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
4,0,0.0,3,2,2,0,2,2,1,0,3.093611111111111
172,0,0.0,4,4,1,0,172,2,93,0,8.61111111111111
2,0,0.0,2,2,1,0,2,2,1,0,0.0002777777777777778
2,0,0.0,2,2,1,0,2,1,0,0,0.7841666666666667
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,1,2,1,0,2,2,1,0,8.46861111111111
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,1,0.0
3,0,0.0,3,2,1,0,3,2,2,0,4.390555555555555
3,0,0.0,2,2,3,0,1,1,0,0,0.0625
2,0,0.0,2,2,2,0,1,1,0,0,0.055
2,0,0.0,2,1,1,0,2,1,2,0,1.8397222222222223
6,0,0.0,4,4,1,0,6,2,1,0,7.450277777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,1,1,0,0,1,0,0,0.015555555555555555
2,0,0.0,2,2,1,0,2,1,0,0,3.370833333333333
4,0,0.0,3,2,2,0,3,2,2,0,4.785277777777778
2,0,0.0,2,1,1,0,2,1,2,0,1.5047222222222223
3,0,0.0,3,2,1,0,3,2,2,0,6.911944444444444
3,0,0.0,3,1,2,0,2,2,2,0,1.0905555555555555
2,0,0.0,2,1,2,0,1,2,1,0,6.56
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,0.003611111111111111
3,0,0.0,2,2,2,0,1,1,0,0,0.9011111111111111
2,0,0.0,2,2,1,0,2,1,0,0,4.350833333333333
71,0,0.0,16,14,2,0,52,2,28,0,22.830277777777777
63,0,0.0,13,13,2,0,51,3,21,4,15.990833333333333
66,0,0.0,15,12,2,0,48,3,23,3,15.980555555555556
3,0,0.0,3,2,1,0,3,2,2,0,5.7219444444444445
2,0,0.0,1,1,1,0,2,1,0,0,3.6666666666666665
9,0,0.0,3,3,2,0,7,2,4,0,5.346388888888889
4,0,0.0,4,2,2,0,3,2,2,0,3.1816666666666666
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,5.251944444444445
2,0,0.0,2,1,2,0,1,2,1,0,5.031944444444444
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,3,3,2,0,2,1,0,0,1.0247222222222223
3,0,0.0,3,2,2,0,1,1,0,0,1.8625
1,0,0.0,1,1,1,0,1,1,0,0,0.0
72,0,0.0,12,8,3,1,32,3,11,2,8.564722222222223
81,0,0.0,11,8,3,1,33,3,14,2,9.616666666666667
47,0,0.0,7,5,2,0,4,2,0,1,7.889166666666667
3,0,0.0,2,2,1,0,3,2,2,0,5.521944444444444
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,4.018055555555556
2,0,0.0,2,2,2,0,1,1,0,0,2.3158333333333334
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,1,2,1,0,2,2,1,0,0.024166666666666666
4,0,0.0,3,4,2,0,3,1,0,0,7.157222222222222
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,3,1,2,0,2,2,2,0,0.805
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,3,3,1,0,3,2,2,0,4.291388888888889
2,0,0.0,1,1,1,0,2,1,0,0,1.45
2,0,0.0,2,1,1,0,0,1,0,0,0.01611111111111111
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,2,3,1,0,4,2,1,0,0.7869444444444444
4,0,0.0,4,2,2,0,2,2,2,0,7.394722222222223
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,3.5141666666666667
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,1,0,2,1,0,0,0.027777777777777776
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,4,3,2,0,2,1,0,0,3.830277777777778
3,0,0.0,3,3,2,0,2,1,0,0,0.1975
2,0,0.0,1,1,1,0,0,1,0,0,6.525833333333333
2,0,0.0,2,2,1,0,2,2,1,0,1.8663888888888889
1,0,0.0,1,1,1,0,1,1,0,0,0.0
30,0,0.0,14,8,2,0,16,2,9,0,16.029444444444444
82,1,0.012195121951219513,23,18,3,0,57,3,30,2,17.580277777777777
88,0,0.0,23,24,2,0,59,2,21,0,23.08388888888889
3,0,0.0,2,2,2,0,2,2,1,0,0.5383333333333333
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,1,2,0,1,2,1,0,5.433055555555556
4,0,0.0,3,3,2,0,2,1,0,0,5.239722222222222
20,0,0.0,3,3,2,0,19,2,11,0,8.18361111111111
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,3,3,2,0,2,2,1,0,1.6002777777777777
5,0,0.0,4,3,1,0,5,2,3,0,1.1311111111111112
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
6,0,0.0,5,1,1,0,0,1,0,0,4.579722222222222
2,0,0.0,2,2,1,0,2,2,1,0,7.445555555555556
2,0,0.0,1,2,1,0,2,2,1,0,5.600555555555555
3,0,0.0,2,2,2,0,2,2,1,0,7.398055555555556
3,0,0.0,2,2,2,0,2,2,2,0,0.013888888888888888
3,0,0.0,3,2,2,0,2,2,1,0,5.645555555555555
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,4,2,2,0,2,2,1,0,7.794722222222222
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,1,1,2,0,1,2,1,0,0.0002777777777777778
3,0,0.0,3,3,2,0,2,2,1,0,4.526388888888889
2,0,0.0,2,2,2,0,1,1,0,0,0.08666666666666667
3,0,0.0,2,2,1,0,3,2,2,0,2.1041666666666665
1,0,0.0,1,1,1,0,1,1,1,0,0.0
20,0,0.0,4,4,1,0,20,2,13,0,8.3225
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,1,0,0,7.818333333333333
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,2,2,2,0,2,2,1,0,3.74
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,1,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,3,1,2,0,2,2,2,0,3.381111111111111
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,1,1,0,2,1,2,0,0.8891666666666667
1,0,0.0,1,1,1,0,0,1,0,0,0.0
34,0,0.0,2,3,2,0,33,2,6,0,8.019722222222223
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,1,0,2,1,2,0,1.833888888888889
5,0,0.0,1,1,2,3,0,2,0,0,6.317222222222222
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,4,2,2,0,2,2,1,0,6.34
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,0.4186111111111111
4,0,0.0,3,4,1,0,4,2,1,0,3.6191666666666666
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,1,0,2,1,2,0,1.0694444444444444
2,1,0.5,2,2,2,0,1,2,0,0,0.005277777777777778
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,1,0.0
32,0,0.0,4,3,2,0,28,2,9,0,8.136944444444444
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,3,1,2,0,1,2,1,0,6.42
2,0,0.0,2,2,1,0,2,2,1,0,3.5055555555555555
2,0,0.0,2,2,1,0,2,2,1,0,1.7969444444444445
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,3,1,0,3,2,1,0,3.5308333333333333
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,1.8719444444444444
2,0,0.0,1,2,1,0,2,2,1,0,4.2811111111111115
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,3,3,2,0,3,2,2,0,1.0402777777777779
2,0,0.0,2,2,2,0,1,1,0,0,1.0108333333333333
3,0,0.0,3,2,2,0,1,1,0,0,0.9636111111111111
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,2,1,1,0,3,1,3,0,3.606388888888889
3,0,0.0,2,3,1,0,3,2,0,1,0.5230555555555556
1,0,0.0,1,1,1,0,0,1,0,0,0.0
5,0,0.0,3,3,2,0,4,2,1,0,7.5152777777777775
2,0,0.0,2,1,2,0,1,2,1,0,4.998611111111111
2,0,0.0,2,2,1,0,2,1,0,0,0.010277777777777778
2,0,0.0,2,2,1,0,2,1,0,0,0.6575
4,0,0.0,4,3,2,0,2,1,0,0,6.013055555555556
3,0,0.0,2,1,1,0,3,1,3,0,2.1777777777777776
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,6.261388888888889
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,3,2,2,0,2,2,1,0,7.783333333333333
2,0,0.0,1,1,1,0,2,1,0,0,3.0280555555555555
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,0.2125
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,2,0,1,2,0,1,0.6605555555555556
2,0,0.0,2,1,1,0,0,1,0,0,0.15583333333333332
2,0,0.0,2,1,1,0,0,1,0,0,0.013888888888888888
3,0,0.0,3,3,1,0,3,1,0,0,6.512222222222222
16,0,0.0,5,1,2,0,2,2,2,0,8.59
2,0,0.0,2,1,2,0,0,1,0,0,0.015
2,0,0.0,2,1,1,0,0,1,0,0,2.1558333333333333
2,0,0.0,2,2,1,0,2,2,1,0,5.4125
2,0,0.0,2,1,2,0,1,2,1,0,0.26361111111111113
1,0,0.0,1,1,1,0,0,1,0,0,0.0
4,0,0.0,4,3,2,0,3,2,1,0,1.951111111111111
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,3,1,2,0,1,2,1,0,0.9344444444444444
3,0,0.0,3,2,2,0,1,1,0,0,0.305
2,0,0.0,1,1,1,0,2,1,0,0,0.46111111111111114
3,0,0.0,2,2,1,0,3,2,2,0,5.664166666666667
3,0,0.0,2,2,1,0,3,2,2,0,5.186388888888889
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,1.9630555555555556
4,0,0.0,3,2,2,0,3,2,2,0,0.35333333333333333
2,0,0.0,2,2,2,0,1,1,0,0,0.6869444444444445
8,0,0.0,4,5,1,0,8,2,3,0,7.247777777777777
2,0,0.0,2,2,1,0,2,2,1,0,0.0636111111111111
3,0,0.0,2,2,1,0,3,2,2,0,7.393888888888889
2,0,0.0,2,1,2,0,1,2,1,0,0.0011111111111111111
1,1,1.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,1,1,0,0,1,0,0,0.6244444444444445
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,0.0125
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,0.15638888888888888
3,0,0.0,2,1,3,0,1,3,1,0,0.7366666666666667
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,0.014166666666666666
4,0,0.0,3,3,2,0,2,2,1,0,6.220833333333333
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,2,2,0,1,1,0,0,5.320555555555556
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,2,0,2,2,1,0,0.6502777777777777
1,0,0.0,1,1,1,0,0,1,0,0,0.0
4,0,0.0,3,1,2,0,2,2,2,0,0.4625
2,0,0.0,2,1,1,0,2,1,2,0,0.0
2,0,0.0,2,1,2,0,0,1,0,0,0.08277777777777778
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,0.0002777777777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,1,0,0,0.003611111111111111
2,0,0.0,2,1,2,0,1,2,1,0,1.2097222222222221
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,0.5875
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,1,2,1,0,2,2,0,1,0.0033333333333333335
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,1,1.0,1,1,1,0,1,1,0,1,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,1,2,0,2,2,2,0,4.220277777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,4.553055555555556
2,0,0.0,2,2,1,0,2,2,1,0,0.31972222222222224
4,0,0.0,3,4,1,0,4,2,1,0,5.1575
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,3,2,2,0,2,2,1,0,0.8536111111111111
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,6.378611111111111
2,0,0.0,2,2,1,0,2,1,0,0,0.08194444444444444
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
4,0,0.0,2,2,1,0,4,1,0,0,4.405555555555556
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,3,2,2,0,2,2,1,0,1.5672222222222223
2,0,0.0,2,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,1,0,2,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,2,3,1,0,3,2,1,0,4.386666666666667
4,0,0.0,2,2,1,0,4,1,0,0,5.418888888888889
3,0,0.0,2,1,2,0,1,2,1,0,1.676388888888889
4,0,0.0,2,2,2,0,3,2,2,0,5.314444444444445
2,0,0.0,2,1,2,0,1,2,1,0,0.8088888888888889
2,0,0.0,2,1,2,0,1,2,1,0,6.7925
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,3,3,1,0,4,2,3,0,1.4919444444444445
3,0,0.0,3,3,2,0,2,1,0,0,5.8997222222222225
3,0,0.0,3,1,2,0,2,2,2,0,0.7941666666666667
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,3,1,2,0,1,2,1,0,6.345
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
17,0,0.0,3,1,1,0,0,1,0,0,8.197777777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,1,0,2,1,2,0,0.45305555555555554
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,1,2,1,0,2,2,1,0,1.8122222222222222
3,0,0.0,2,1,2,0,2,2,2,0,7.148055555555556
6,0,0.0,3,4,1,0,6,2,4,0,7.062777777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,1,0,2,1,0,0,0.5025
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,1,1,2,0,1,2,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,1,0.0
10,0,0.0,3,4,1,0,10,2,5,0,5.386111111111111
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
4,0,0.0,3,2,2,0,3,2,0,1,0.7158333333333333
2,0,0.0,2,2,1,0,0,1,0,0,0.21416666666666667
3,0,0.0,2,2,1,0,3,2,2,0,4.9125
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,2,0,1.8441666666666667
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,0.6416666666666667
4,0,0.0,3,3,2,0,3,1,0,0,3.8675
2,0,0.0,2,1,2,0,1,2,1,0,1.24
8,0,0.0,7,4,2,0,5,2,2,0,7.567222222222222
3,0,0.0,2,2,1,0,3,2,2,0,0.0125
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,1,1.0,1,1,1,0,0,1,0,0,0.0
6,0,0.0,5,2,2,0,2,2,1,0,0.9738888888888889
8,0,0.0,1,1,1,0,0,1,0,0,5.843333333333334
79,0,0.0,7,6,2,0,75,2,29,0,8.58361111111111
42,0,0.0,4,3,1,0,42,3,11,11,8.403611111111111
3,0,0.0,2,2,2,0,2,2,1,0,6.931666666666667
2,0,0.0,2,1,2,0,1,2,1,0,0.9111111111111111
5,0,0.0,2,2,1,0,5,1,0,0,6.606111111111111
18,0,0.0,1,1,2,0,0,1,0,0,6.945833333333334
3,0,0.0,3,2,2,0,2,2,1,0,0.6052777777777778
1,0,0.0,1,1,1,0,1,1,0,1,0.0
4,0,0.0,4,2,2,0,2,2,1,0,4.727777777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,5.724722222222222
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,6.662222222222222
4,0,0.0,4,2,2,0,2,2,1,0,5.39
15,0,0.0,8,12,2,0,10,2,4,0,7.791111111111111
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,6.528611111111111
2,0,0.0,2,1,2,0,1,2,1,0,1.6480555555555556
5,0,0.0,5,3,2,0,2,1,0,0,3.7058333333333335
2,0,0.0,2,2,1,0,2,2,1,0,5.324166666666667
2,0,0.0,1,2,1,0,2,2,1,0,1.5808333333333333
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,0.3452777777777778
2,0,0.0,2,2,2,0,1,1,0,0,0.0022222222222222222
9,0,0.0,5,5,2,0,7,2,3,0,6.558333333333334
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,3,2,1,0,3,1,3,0,5.19
2,0,0.0,2,2,1,0,2,2,1,0,1.8555555555555556
6,0,0.0,4,4,2,0,5,2,1,0,5.070833333333334
2,0,0.0,2,2,1,0,2,2,1,0,0.5644444444444444
2,0,0.0,2,2,2,0,1,1,0,0,0.5936111111111111
2,0,0.0,2,2,2,0,1,1,0,0,6.775277777777778
2,0,0.0,1,2,2,0,1,1,0,0,0.008055555555555555
3,0,0.0,3,3,2,0,2,2,1,0,0.45472222222222225
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,5.8261111111111115
4,0,0.0,3,3,1,0,4,2,1,0,7.400555555555556
2,0,0.0,2,2,1,0,2,2,1,0,1.7508333333333332
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,1,0,0,6.554444444444444
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,3,3,1,0,3,2,1,0,3.433611111111111
1,0,0.0,1,1,1,0,1,1,0,1,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,1,2,1,0,2,2,1,0,3.0594444444444444
3,0,0.0,3,2,1,0,3,2,2,0,1.9458333333333333
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,1,1,0,0,1,0,0,0.5033333333333333
2,0,0.0,2,2,2,0,1,1,0,0,4.197777777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,3.9994444444444444
84,0,0.0,13,9,4,0,57,4,26,1,7.969444444444444
64,0,0.0,11,8,3,0,32,3,16,0,7.990555555555556
52,0,0.0,9,6,3,0,32,3,18,0,8.814722222222223
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,1,1,1,0,0,1,0,0,0.010277777777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,1,0,2,1,2,0,6.7325
1,1,1.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,3.816666666666667
7,0,0.0,5,1,2,0,2,2,2,0,7.593055555555556
3,0,0.0,3,2,2,0,2,2,1,0,0.5611111111111111
4,0,0.0,1,2,2,0,3,1,0,0,7.093055555555556
2,0,0.0,2,2,2,0,1,1,0,0,0.051111111111111114
3,0,0.0,2,2,2,0,2,2,1,0,7.0055555555555555
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,1,1,2,0,1,2,1,0,1.5066666666666666
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,2,3,1,0,4,2,2,0,6.796666666666667
2,0,0.0,2,2,1,0,2,2,1,0,0.42694444444444446
2,0,0.0,1,2,1,0,2,2,1,0,1.5441666666666667
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
21,0,0.0,2,2,2,0,20,2,10,0,7.720833333333333
6,0,0.0,2,3,1,0,6,2,0,3,8.285555555555556
3,0,0.0,2,1,1,0,0,1,0,0,0.24444444444444444
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,0.001388888888888889
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
122,1,0.00819672131147541,17,15,2,0,101,3,39,4,16.067777777777778
76,0,0.0,10,8,3,1,65,3,26,2,16.331666666666667
2,0,0.0,2,1,1,0,0,1,0,0,0.0
4,0,0.0,3,1,3,0,2,2,2,0,0.6266666666666667
