source_user,day,total_logons,failed_logons,successful_logons,failure_rate,success_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours,is_attack,if_score,if_prediction
U4772@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,6.826388888888889,0,0.30348837115762267,1
U4773@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4777@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,1.6802777777777778,0,0.31995971530593253,1
U477@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.4205555555555555,0,0.32130009718861435,1
U4780@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4781@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,1,1,0,0,0.3111111111111111,0,0.28227950208317354,1
U4783@DOM1,12,5,0,5,0.0,1.0,4,4,2,0,4,2,1,0,0.6186111111111111,0,0.2646853326614742,1
U4785@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,6.704722222222222,0,0.2957401020713611,1
U4787@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,1,0,3.513333333333333,0,0.32851114065583387,1
U478@DOM1,12,4,0,4,0.0,1.0,4,4,1,0,4,2,1,0,0.4711111111111111,0,0.25976240625280506,1
U4793@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4794@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4795@DOM1,12,5,0,5,0.0,1.0,4,5,1,0,5,2,2,0,2.8991666666666664,0,0.25029539280507257,1
U4796@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4797@DOM1,12,4,0,4,0.0,1.0,4,4,1,0,4,2,1,0,6.670277777777778,0,0.28321935955897126,1
U4798@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.0061111111111111,0,0.30068663664366385,1
U4799@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U479@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U47@DOM1,12,10,0,10,0.0,1.0,2,2,3,4,2,2,0,0,8.2,0,0.15104502627216998,1
U4800@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,1,0.0,0,0.24626535764714663,1
U4801@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4802@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4803@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4804@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,2,2,1,0,1.4016666666666666,0,0.3008459759892574,1
U4805@DOM1,12,3,0,3,0.0,1.0,2,3,2,0,2,1,0,0,5.4719444444444445,0,0.29519864728452555,1
U4806@DOM1,12,4,0,4,0.0,1.0,4,3,1,0,0,1,0,0,3.9786111111111113,0,0.2541657852700446,1
U4809@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,0,1,0,0,0.0,0,0.32022507814599505,1
U4812@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,3.1694444444444443,0,0.32896197862821974,1
U4815@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4816@DOM1,12,9,0,9,0.0,1.0,9,8,2,0,6,2,2,0,6.560277777777777,0,0.1697927640157526,1
U4817@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4818@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.0083333333333333,0,0.30068663664366385,1
U4819@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,3.5952777777777776,0,0.3481755061358111,1
U481@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,2.2133333333333334,0,0.3232557529910102,1
U4821@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.4672222222222222,0,0.30652044313258414,1
U4823@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4824@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,2,2,2,0,6.68,0,0.3088146869758983,1
U4825@DOM1,12,4,0,4,0.0,1.0,3,4,2,0,2,1,0,0,1.1216666666666666,0,0.2533729695697371,1
U4827@?,12,2,2,0,1.0,0.0,2,2,1,0,0,1,0,0,0.0466666666666666,0,0.10985437464233117,1
U4828@DOM1,12,6,0,6,0.0,1.0,5,4,1,0,0,1,0,0,5.178333333333334,0,0.2113991459185075,1
U482@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4832@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4834@DOM1,12,6,0,6,0.0,1.0,4,3,2,0,3,2,1,0,2.6175,0,0.2957574648376192,1
U4835@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.7997222222222222,0,0.34563248854488016,1
U4836@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4839@DOM1,12,33,0,33,0.0,1.0,2,3,1,0,33,2,14,0,8.461944444444445,0,0.11610776860377303,1
U483@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4841@DOM1,12,7,0,7,0.0,1.0,3,4,2,0,6,2,2,0,1.1955555555555557,0,0.2652746192310554,1
U4842@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4843@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4845@DOM1,12,4,0,4,0.0,1.0,1,1,1,0,4,1,4,0,3.733888888888889,0,0.24390915600575624,1
U4848@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,0,1,0,0,0.0063888888888888,0,0.3189577837986419,1
U484@DOM1,12,4,0,4,0.0,1.0,2,3,2,0,2,2,1,0,4.858055555555556,0,0.3234588353227213,1
U4850@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4857@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.5011111111111111,0,0.3417436236089354,1
U4858@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4859@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,6.201111111111112,0,0.29077608854726483,1
U485@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,1,1,0,0,4.878055555555555,0,0.2975963208693787,1
U4862@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4870@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,2,2,2,0,0.01,0,0.2965512967187113,1
U4871@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,1,0,0,0.2066666666666666,0,0.2960035803468181,1
U4872@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4873@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4876@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4877@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4880@DOM1,12,4,0,4,0.0,1.0,1,2,1,0,4,2,3,0,0.3797222222222222,0,0.2817290129874406,1
U4882@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.1483333333333333,0,0.31315201997521663,1
U4884@DOM1,12,4,0,4,0.0,1.0,3,2,1,0,4,2,3,0,0.1383333333333333,0,0.29659057817434453,1
U4888@DOM1,12,5,0,5,0.0,1.0,3,4,1,0,5,2,2,0,6.434722222222222,0,0.2994547406782827,1
U4889@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.1422222222222222,0,0.31315201997521663,1
U488@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.2858333333333333,0,0.31937796336859914,1
U488@DOM9,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4890@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4892@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,0.1066666666666666,0,0.3035683260188382,1
U4893@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4895@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4896@DOM1,12,8,0,8,0.0,1.0,2,1,1,0,0,1,0,0,6.844444444444444,0,0.2569470646062335,1
U4897@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U48@DOM1,12,116,0,116,0.0,1.0,1,1,1,0,116,2,53,0,8.599722222222223,0,-0.007068869286732338,-1
U4904@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4907@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U490@DOM1,12,6,0,6,0.0,1.0,5,5,1,0,6,2,1,0,7.293611111111111,0,0.2337338284089151,1
U4915@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4917@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U491@DOM1,12,4,0,4,0.0,1.0,4,4,1,0,0,1,0,0,3.6847222222222222,0,0.227384529642969,1
U4920@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.9741666666666664,0,0.3459129267736751,1
U4923@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4924@DOM1,12,3,0,3,0.0,1.0,2,3,2,0,2,1,0,0,0.0125,0,0.27760588850835094,1
U4925@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,3.298611111111111,0,0.29270448802420285,1
U4926@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,2.0036111111111112,0,0.31249363934793645,1
U492@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4930@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4932@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.0002777777777777,0,0.3128462028647091,1
U4933@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4934@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,2,2,2,0,5.1925,0,0.31043678946118375,1
U4935@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4937@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4940@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4942@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,1,1,0,0,7.488611111111111,0,0.2580786277790036,1
U4944@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0008333333333333,0,0.30626662815721034,1
U4945@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4948@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U494@DOM1,12,6,0,6,0.0,1.0,2,3,1,0,6,2,2,0,5.707777777777777,0,0.31665770553101985,1
U4952@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,0,1,0,0,0.0058333333333333,0,0.3381769282181917,1
U4953@DOM1,12,5,0,5,0.0,1.0,5,1,2,0,3,2,3,0,2.438333333333333,0,0.26152057450463945,1
U4954@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,0.035,0,0.30425955599394,1
U4957@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,1,0,4.828333333333333,0,0.33257512960232183,1
U4959@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,0.0688888888888888,0,0.33415735789098494,1
U495@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4960@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4961@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4962@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4963@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4964@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,1.8975,0,0.3338545603619997,1
U4965@DOM1,12,5,0,5,0.0,1.0,3,3,2,0,4,2,1,0,6.113611111111111,0,0.3246022647599877,1
U4968@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4969@DOM1,12,22,0,22,0.0,1.0,1,2,1,0,22,2,10,0,8.150833333333333,0,0.15745240497667923,1
U4970@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4973@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,0.7141666666666666,0,0.3332205285180011,1
U4975@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,7.674166666666666,0,0.3206441916899717,1
U4977@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,2,1,0,0.5555555555555556,0,0.3191700045108099,1
U4979@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,0.0002777777777777,0,0.30678529931324156,1
U497@?,12,1,1,0,1.0,0.0,1,1,1,0,0,1,0,0,0.0,0,0.13414151484781467,1
U497@DOM1,12,5,0,5,0.0,1.0,5,3,2,0,2,2,1,0,8.03,0,0.28054842995193713,1
U4981@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4983@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U4985@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,0,1,0,0,0.1538888888888888,0,0.3161183081564866,1
U4987@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U4989@DOM1,12,2,0,2,0.0,1.0,1,2,2,0,1,1,0,0,7.1963888888888885,0,0.26512468903580894,1
U498@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U4993@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0011111111111111,0,0.30626662815721034,1
U4996@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,1.7933333333333332,0,0.31287280335546513,1
U4997@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U499@C4554,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U499@C631,12,2,0,2,0.0,1.0,1,2,1,0,2,2,0,1,0.7863888888888889,0,0.25262089042286384,1
U4@DOM1,12,66,0,66,0.0,1.0,3,3,2,0,65,2,31,0,8.627222222222223,0,0.047656002752715976,1
U5000@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5001@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,5.145833333333333,0,0.3457845271334994,1
U5004@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.9569444444444444,0,0.3328819481373202,1
U5007@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,0,1,0,0,7.989722222222222,0,0.2773740724704862,1
U500@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,2.6019444444444444,0,0.31254429188918165,1
U5010@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5012@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5013@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,5.150277777777778,0,0.33529255439360434,1
U5014@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.005,0,0.33903181412744193,1
U5015@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5018@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,7.9175,0,0.28411867535768687,1
U501@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5020@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,0.0125,0,0.3368180988657649,1
U5021@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5024@DOM1,12,5,0,5,0.0,1.0,4,4,2,0,4,2,1,0,4.810555555555555,0,0.2880129026342711,1
U5028@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5029@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,1,2,1,0,0.3291666666666666,0,0.29717453834001134,1
U502@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5034@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,3.508611111111111,0,0.33087779476135826,1
U5035@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5037@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U503@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,1,1,0,0,2.0083333333333333,0,0.26429939969488575,1
U5041@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5043@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,7.641388888888889,0,0.3323612662025046,1
U5044@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5046@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5047@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,0.0208333333333333,0,0.2697520531355986,1
U5049@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U504@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5050@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5051@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.0130555555555555,0,0.3199684684339651,1
U5053@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,7.839166666666666,0,0.3198896948569462,1
U5056@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5058@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5060@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5068@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U506@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5074@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5076@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,7.032777777777778,0,0.29205627101701387,1
U5077@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5080@DOM1,12,5,0,5,0.0,1.0,2,3,2,0,4,2,1,0,4.2425,0,0.32110809939042606,1
U5083@?,12,1,1,0,1.0,0.0,1,1,1,0,0,1,0,0,0.0,0,0.13414151484781467,1
U5085@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,7.765555555555555,0,0.29453810154833615,1
U508@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,6.7363888888888885,0,0.33888655371774334,1
U5091@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5093@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5099@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,0.1627777777777777,0,0.31291211599050917,1
U509@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U50@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.4294444444444444,0,0.3105945886315054,1
U5100@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,2.0044444444444443,0,0.31160129676068715,1
U5102@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,2,2,0,3.2583333333333333,0,0.32218764833902186,1
U5103@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5104@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,2,2,2,0,3.941944444444444,0,0.3144833926514089,1
U5105@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5106@DOM1,12,6,0,6,0.0,1.0,4,4,2,0,4,2,2,0,7.866944444444444,0,0.2842597944525715,1
U5109@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U510@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.9216666666666666,0,0.3441327107329079,1
U5113@DOM1,12,48,0,48,0.0,1.0,1,2,1,0,48,3,18,7,8.425,0,0.010157976217737064,1
U511@DOM1,12,4,0,4,0.0,1.0,4,4,1,0,4,2,1,0,6.416944444444445,0,0.28512637724015666,1
U5121@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5122@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5125@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5126@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5128@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5130@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,3.348055555555556,0,0.3313560797342422,1
U5131@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5132@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5133@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,2,0.0736111111111111,0,0.2134660606915646,1
U5136@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
U5139@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U513@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5144@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,6.001388888888889,0,0.3237598087055208,1
U5146@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5149@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.1441666666666666,0,0.3006077894992692,1
U5150@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5152@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,0.1433333333333333,0,0.33597156270574485,1
U5153@DOM1,12,26,0,26,0.0,1.0,3,4,2,0,25,2,8,0,7.809166666666667,0,0.16635717920935766,1
U5154@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.2519444444444443,0,0.33360436574570024,1
U5156@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,0.1425,0,0.3326427895226376,1
U5159@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,0,1,2.471388888888889,0,0.2658519300749601,1
U5160@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5164@DOM1,12,7,0,7,0.0,1.0,3,4,2,0,6,2,1,0,7.740555555555556,0,0.2797705595826482,1
U5166@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0008333333333333,0,0.33903181412744193,1
U5168@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5169@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5170@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0605555555555555,0,0.3068273979808055,1
U5173@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,4.407777777777778,0,0.3091486777276092,1
U5174@DOM1,12,5,0,5,0.0,1.0,5,3,2,0,3,2,1,0,0.4883333333333333,0,0.26645678272828066,1
U5175@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
U5177@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,2.2975,0,0.3125387124742452,1
U5178@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.0275,0,0.3198358709163032,1
U517@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,1,0,6.963611111111111,0,0.33080149932510483,1
U5180@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
U5181@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,3.780833333333333,0,0.3122595531293972,1
U5182@C12425,12,1,1,0,1.0,0.0,1,1,1,0,1,1,0,1,0.0,0,0.0777533188234174,1
