time,rule,severity,user,computer,detail
1063970,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C4773,"Velocity: 8, Destinations: 20"
1063971,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 9, Destinations: 20"
1063975,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 10, Destinations: 20"
1063997,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C2106,"Velocity: 11, Destinations: 20"
1064017,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C2106,"Velocity: 12, Destinations: 20"
1064025,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C2106,"Velocity: 13, Destinations: 20"
1067017,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C3245,"Velocity: 14, Destinations: 20"
1067022,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C3245,"Velocity: 15, Destinations: 20"
1067022,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C3245,"Velocity: 16, Destinations: 20"
1067044,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C3245,"Velocity: 17, Destinations: 20"
1067052,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C3245,"Velocity: 18, Destinations: 20"
1067732,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C2106,"Velocity: 6, Destinations: 20"
1070244,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 7, Destinations: 20"
1070244,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 8, Destinations: 20"
1070244,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 9, Destinations: 20"
1070245,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 10, Destinations: 20"
1070256,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 11, Destinations: 20"
1070262,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 12, Destinations: 20"
1070270,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 13, Destinations: 20"
1071345,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 8, Destinations: 20"
1073623,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C2345,"Velocity: 9, Destinations: 20"
1075469,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C5716,"Velocity: 2, Destinations: 20"
1075469,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 3, Destinations: 20"
1075471,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 4, Destinations: 20"
1075481,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C9372,"Velocity: 5, Destinations: 20"
1075526,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 6, Destinations: 20"
1075530,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C486,"Velocity: 7, Destinations: 20"
1075547,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C486,"Velocity: 8, Destinations: 20"
1075571,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 9, Destinations: 20"
1077078,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C486,"Velocity: 10, Destinations: 20"
1077512,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C500,"Velocity: 10, Destinations: 20"
1077823,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C3245,"Velocity: 11, Destinations: 20"
1080093,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C585,"Velocity: 4, Destinations: 20"
1081412,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 3, Destinations: 20"
1081413,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 4, Destinations: 20"
1081451,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 4, Destinations: 20"
1081457,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C2106,"Velocity: 5, Destinations: 20"
1081468,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C2106,"Velocity: 6, Destinations: 20"
1081512,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 7, Destinations: 20"
1081547,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 8, Destinations: 20"
1082330,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 9, Destinations: 20"
1082382,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 10, Destinations: 20"
1082548,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 11, Destinations: 20"
1082564,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 12, Destinations: 20"
1082569,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 13, Destinations: 20"
1082639,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 14, Destinations: 20"
1086002,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 5, Destinations: 20"
1087473,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 2, Destinations: 20"
1087488,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 3, Destinations: 20"
1087508,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C2106,"Velocity: 4, Destinations: 20"
1087536,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 5, Destinations: 20"
1088490,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 6, Destinations: 20"
1088526,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 7, Destinations: 20"
1089652,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 7, Destinations: 20"
1089665,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 8, Destinations: 20"
1089912,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C457,"Velocity: 9, Destinations: 20"
1093635,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C3245,"Velocity: 2, Destinations: 20"
1093951,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 3, Destinations: 20"
1093951,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 4, Destinations: 20"
1093952,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 5, Destinations: 20"
1093952,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 6, Destinations: 20"
1093952,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 7, Destinations: 20"
1093970,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 8, Destinations: 20"
1093981,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 9, Destinations: 20"
1094006,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 10, Destinations: 20"
1094026,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 11, Destinations: 20"
1094615,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 12, Destinations: 20"
1094615,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 13, Destinations: 20"
1094615,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 14, Destinations: 20"
1094632,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C2106,"Velocity: 15, Destinations: 20"
1094640,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 16, Destinations: 20"
1094645,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 17, Destinations: 20"
1094702,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C2106,"Velocity: 18, Destinations: 20"
1096051,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C1015,"Velocity: 19, Destinations: 20"
1096063,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C4773,"Velocity: 20, Destinations: 20"
1096065,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 21, Destinations: 20"
1096067,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 22, Destinations: 20"
1096067,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C1015,"Velocity: 23, Destinations: 20"
1096067,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 24, Destinations: 20"
1096067,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C1015,"Velocity: 25, Destinations: 20"
1096067,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 26, Destinations: 20"
1096067,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 27, Destinations: 20"
1096082,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 28, Destinations: 20"
1096089,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 29, Destinations: 20"
1096104,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 30, Destinations: 20"
1096111,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 31, Destinations: 20"
1096120,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 32, Destinations: 20"
1096162,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C586,"Velocity: 33, Destinations: 20"
1099791,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 2, Destinations: 20"
1102488,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 3, Destinations: 20"
1102488,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 4, Destinations: 20"
1102519,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 5, Destinations: 20"
1102602,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 6, Destinations: 20"
1103452,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 5, Destinations: 20"
1109150,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 2, Destinations: 20"
1109150,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 3, Destinations: 20"
1114438,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 2, Destinations: 20"
1114911,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 3, Destinations: 20"
1114911,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 4, Destinations: 20"
1114912,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 5, Destinations: 20"
1114912,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 6, Destinations: 20"
1114949,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 7, Destinations: 20"
1118098,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 6, Destinations: 20"
1120434,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 2, Destinations: 20"
1120434,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 3, Destinations: 20"
1120454,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 4, Destinations: 20"
1120486,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 5, Destinations: 20"
1120560,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 6, Destinations: 20"
1121227,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 7, Destinations: 20"
1121759,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 7, Destinations: 20"
1121784,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 8, Destinations: 20"
1125452,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 2, Destinations: 20"
1126255,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 3, Destinations: 20"
1126256,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 4, Destinations: 20"
1126311,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 5, Destinations: 20"
1129061,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 4, Destinations: 20"
1131778,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 2, Destinations: 20"
1131778,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 3, Destinations: 20"
1131779,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 4, Destinations: 20"
1131789,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 5, Destinations: 20"
1131790,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 6, Destinations: 20"
1131801,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 7, Destinations: 20"
1131831,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 8, Destinations: 20"
1132352,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C2327,"Velocity: 9, Destinations: 20"
1132624,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 10, Destinations: 20"
1132647,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C4773,"Velocity: 11, Destinations: 20"
1132647,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 12, Destinations: 20"
1132648,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 13, Destinations: 20"
1132664,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 13, Destinations: 20"
1136261,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 2, Destinations: 20"
1138811,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 2, Destinations: 20"
1138812,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C612,"Velocity: 3, Destinations: 20"
1138873,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 4, Destinations: 20"
1144937,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 2, Destinations: 20"
1144938,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 3, Destinations: 20"
1147030,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 4, Destinations: 20"
1150673,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 2, Destinations: 20"
1150983,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 3, Destinations: 20"
1150983,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 4, Destinations: 20"
1150996,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 5, Destinations: 20"
1154674,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C1015,"Velocity: 2, Destinations: 20"
1154683,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C529,"Velocity: 3, Destinations: 20"
1154893,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C1015,"Velocity: 4, Destinations: 20"
1158005,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 5, Destinations: 20"
1158005,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 6, Destinations: 20"
1158007,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 7, Destinations: 20"
1158066,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 8, Destinations: 20"
1158097,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 9, Destinations: 20"
1158367,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 7, Destinations: 20"
1158367,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 8, Destinations: 20"
1169352,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 2, Destinations: 20"
1171024,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C5716,"Velocity: 3, Destinations: 20"
1171149,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 4, Destinations: 20"
1171150,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 5, Destinations: 20"
1171150,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 6, Destinations: 20"
1171163,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 7, Destinations: 20"
1171180,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 8, Destinations: 20"
1171740,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 9, Destinations: 20"
1171742,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 10, Destinations: 20"
1171742,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 11, Destinations: 20"
1172547,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C3245,"Velocity: 12, Destinations: 20"
1172547,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C3245,"Velocity: 13, Destinations: 20"
1176670,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 2, Destinations: 20"
1176670,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 3, Destinations: 20"
1177631,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 4, Destinations: 20"
1177660,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 5, Destinations: 20"
1177660,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 6, Destinations: 20"
1177677,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 7, Destinations: 20"
1177726,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C625,"Velocity: 8, Destinations: 20"
1180309,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 6, Destinations: 20"
1180309,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 7, Destinations: 20"
1183009,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 3, Destinations: 20"
1183014,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C1015,"Velocity: 4, Destinations: 20"
1183029,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 5, Destinations: 20"
1183304,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C467,"Velocity: 6, Destinations: 20"
1183364,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 7, Destinations: 20"
1183752,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 8, Destinations: 20"
1183754,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 9, Destinations: 20"
1183765,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C528,"Velocity: 10, Destinations: 20"
1184215,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C4773,"Velocity: 9, Destinations: 20"
1239223,Anomalously Clean Authentication at Scale,MEDIUM,U415@DOM1,C1618,"Velocity: 2, Destinations: 20"
1040511,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 2, Destinations: 20"
1040618,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1549,"Velocity: 3, Destinations: 20"
1041312,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 4, Destinations: 20"
1041408,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 5, Destinations: 20"
1041462,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 6, Destinations: 20"
1047335,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C625,"Velocity: 2, Destinations: 20"
1052561,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 2, Destinations: 20"
1058578,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 2, Destinations: 20"
1058633,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 3, Destinations: 20"
1059707,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,TGT,"Velocity: 4, Destinations: 20"
1059882,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C467,"Velocity: 5, Destinations: 20"
1062078,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 6, Destinations: 20"
1062079,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C2008,"Velocity: 7, Destinations: 20"
1062096,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,TGT,"Velocity: 8, Destinations: 20"
1062096,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C2106,"Velocity: 9, Destinations: 20"
1062096,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1640,"Velocity: 10, Destinations: 20"
1062097,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C2106,"Velocity: 11, Destinations: 20"
1065123,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 7, Destinations: 20"
1065143,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 8, Destinations: 20"
1066664,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 3, Destinations: 20"
1067834,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 4, Destinations: 20"
1067885,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 5, Destinations: 20"
1068131,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C11178,"Velocity: 6, Destinations: 20"
1068245,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,TGT,"Velocity: 7, Destinations: 20"
1068245,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 8, Destinations: 20"
1068379,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 9, Destinations: 20"
1068396,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,TGT,"Velocity: 10, Destinations: 20"
1068396,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 11, Destinations: 20"
1068417,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 12, Destinations: 20"
1068417,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C21542,"Velocity: 13, Destinations: 20"
1069378,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 12, Destinations: 20"
1071179,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 12, Destinations: 20"
1072989,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 2, Destinations: 20"
1074740,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 3, Destinations: 20"
1074752,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 4, Destinations: 20"
1074777,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 5, Destinations: 20"
1074777,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C2327,"Velocity: 6, Destinations: 20"
1075129,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C793,"Velocity: 6, Destinations: 20"
1075405,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C467,"Velocity: 7, Destinations: 20"
1076586,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 8, Destinations: 20"
1077637,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C11178,"Velocity: 8, Destinations: 20"
1077696,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,TGT,"Velocity: 9, Destinations: 20"
1077711,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C467,"Velocity: 10, Destinations: 20"
1078164,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 11, Destinations: 20"
1078340,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 12, Destinations: 20"
1080138,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 7, Destinations: 20"
1081028,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C11178,"Velocity: 7, Destinations: 20"
1081370,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 5, Destinations: 20"
1083930,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 3, Destinations: 20"
1085423,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C21814,"Velocity: 2, Destinations: 20"
1085423,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C14319,"Velocity: 3, Destinations: 20"
1085495,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 4, Destinations: 20"
1086356,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 5, Destinations: 20"
1087350,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C612,"Velocity: 6, Destinations: 20"
1088320,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C529,"Velocity: 6, Destinations: 20"
1090664,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 4, Destinations: 20"
1090683,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C457,"Velocity: 5, Destinations: 20"
1091679,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C1065,"Velocity: 6, Destinations: 20"
1093719,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C21814,"Velocity: 6, Destinations: 20"
1093741,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 7, Destinations: 20"
1093812,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 8, Destinations: 20"
1093837,Anomalously Clean Authentication at Scale,MEDIUM,U4448@DOM1,C586,"Velocity: 9, Destinations: 20"
